tanggal,temp_min_c,temp_max_c,temp_avg_c,humidity_avg_percent,precip_mm,sunshine_duration_hours,wind_speed_max_ms,wind_dir_max_deg,wind_speed_avg_ms,wind_dir_common_deg,source_file
2013-02-10,27,34.2,29.8,72,0,2,3,40,0,NE,laporan_iklim_harian-250525121016.xlsx
2013-03-10,26,34.2,29.9,69,0,7,3,90,1,N,laporan_iklim_harian-250525121016.xlsx
2013-04-10,26,34,29.6,65,0,8,3,20,2,N,laporan_iklim_harian-250525121016.xlsx
2013-05-10,25,34.2,29.8,71,27.5,7.4,4,20,2,N,laporan_iklim_harian-250525121016.xlsx
2013-06-10,26,33.3,28.8,74,0,8,3,20,1,N,laporan_iklim_harian-250525121016.xlsx
2013-07-10,25,31.8,28.8,70,0.4,1.2,3,360,1,N,laporan_iklim_harian-250525121016.xlsx
2013-08-10,26,33.8,29.2,73,0,8,4,340,2,N,laporan_iklim_harian-250525121016.xlsx
2013-09-10,26,33.6,29.4,68,0,7,3,90,1,N,laporan_iklim_harian-250525121016.xlsx
2013-10-10,26,34.2,29.7,66,0,8,5,350,2,N,laporan_iklim_harian-250525121016.xlsx
2013-11-10,25,34,29.6,69,0,8,4,330,2,W,laporan_iklim_harian-250525121016.xlsx
2013-12-10,26,33.8,29.7,69,0.5,7,4,260,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-13,26,33.4,29.2,70,0,2.3,3,260,1,W,laporan_iklim_harian-250525121016.xlsx
2013-10-14,26,34,29.9,67,0,7,3,40,1,N,laporan_iklim_harian-250525121016.xlsx
2013-10-15,27,34.4,30,67,0,8,5,350,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-16,27,35.8,30.5,67,0,6.3,4,340,2,E,laporan_iklim_harian-250525121016.xlsx
2013-10-17,26,35.8,31.3,68,0,8,5,80,2,E,laporan_iklim_harian-250525121016.xlsx
2013-10-18,26,33,29.5,76,0.6,0.5,5,70,2,E,laporan_iklim_harian-250525121016.xlsx
2013-10-19,25,33.8,29.1,75,6.7,5.6,5,20,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-20,26,34.6,29,74,0,7.4,3,10,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-21,25,33.8,29.8,67,0,7.5,5,360,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-23,25,34.4,31.6,72,4.5,7,3,350,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-24,26,32.8,29.5,72,0,2.7,3,340,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-25,26,33.4,29.3,74,0,6,4,10,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-26,27,34,29.5,74,0,5.8,4,350,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-27,25,34,29.8,74,0,4,3,30,1,NE,laporan_iklim_harian-250525121016.xlsx
2013-10-28,25,33.4,28.6,75,4.8,5,3,350,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-29,22,33.8,26.6,87,65.1,3,5,20,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-30,25,32,27.5,80,0,3,5,10,2,N,laporan_iklim_harian-250525121016.xlsx
2013-10-31,,33.8,28.5,78,0,1,5,10,2,N,laporan_iklim_harian-250525121016.xlsx
2013-01-11,24,32.4,27.5,79,19,5,3,160,0,N,laporan_iklim_harian-250525121025.xlsx
2013-02-11,25,32.6,28.2,77,0,6.8,3,60,0,N,laporan_iklim_harian-250525121025.xlsx
2013-05-11,26,33.4,29.3,76,0,3,5,360,2,N,laporan_iklim_harian-250525121025.xlsx
2013-06-11,25,33.2,29.8,73,0,3,4,280,2,W,laporan_iklim_harian-250525121025.xlsx
2013-07-11,27,33.4,29.4,75,0,3.4,4,60,2,N,laporan_iklim_harian-250525121025.xlsx
2013-08-11,25,32.4,28.3,80,13.4,1,3,350,1,N,laporan_iklim_harian-250525121025.xlsx
2013-09-11,27,32.6,29.7,72,0,1.3,4,60,2,NE,laporan_iklim_harian-250525121025.xlsx
2013-10-11,26,34,29.1,76,0.5,4.4,4,20,1,W,laporan_iklim_harian-250525121025.xlsx
2013-11-11,25,33,28.8,74,0,2,3,270,2,W,laporan_iklim_harian-250525121025.xlsx
2013-12-11,25,34,27.6,80,3.3,2.2,8,70,2,E,laporan_iklim_harian-250525121025.xlsx
2013-11-13,23,32,27.3,84,41.6,0.4,5,200,1,S,laporan_iklim_harian-250525121025.xlsx
2013-11-14,24,32.8,27.5,85,33.9,3,4,10,2,N,laporan_iklim_harian-250525121025.xlsx
2013-11-15,24,31.6,26.9,84,5.7,3.3,4,230,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-16,24,30.2,26.4,89,11.5,0,3,260,0,W,laporan_iklim_harian-250525121025.xlsx
2013-11-17,25,29,26.3,88,4.4,1,3,280,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-18,24,32.4,28.2,80,0,3.2,10,280,3,W,laporan_iklim_harian-250525121025.xlsx
2013-11-19,25,35,28.8,70,0,8,10,330,4,W,laporan_iklim_harian-250525121025.xlsx
2013-11-20,25,32.6,28.2,71,0,2.5,10,280,4,W,laporan_iklim_harian-250525121025.xlsx
2013-11-21,25,34.8,29.1,67,0,7.2,6,240,3,SW,laporan_iklim_harian-250525121025.xlsx
2013-11-22,26,34.6,29.8,67,0,8,5,200,2,S,laporan_iklim_harian-250525121025.xlsx
2013-11-23,26,33.6,29.1,68,0,8,4,260,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-24,26,33.6,29.2,72,0,6,3,350,2,N,laporan_iklim_harian-250525121025.xlsx
2013-11-25,27,34.7,29.9,66,0,4.3,6,260,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-26,24,30.2,26.6,78,30.4,0,6,350,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-27,25,33,29.4,75,0,5.3,3,170,2,S,laporan_iklim_harian-250525121025.xlsx
2013-11-28,26,33.4,29.2,71,0,7,3,160,2,W,laporan_iklim_harian-250525121025.xlsx
2013-11-29,25,33.1,28.9,74,0.3,1,3,210,2,SW,laporan_iklim_harian-250525121025.xlsx
2013-11-30,24,34,29,68,32.6,8,4,160,2,W,laporan_iklim_harian-250525121025.xlsx
2013-01-12,25,25,28.5,81,0,2.3,5,300,1,W,laporan_iklim_harian-250525121034.xlsx
2013-02-12,24,24.6,28.2,80,43.4,3,4,250,1,W,laporan_iklim_harian-250525121034.xlsx
2013-03-12,26,30.8,27.3,85,0.7,1,3,10,1,W,laporan_iklim_harian-250525121034.xlsx
2013-04-12,24,33,27.9,78,21.4,6,4,310,1,W,laporan_iklim_harian-250525121034.xlsx
2013-05-12,26,34,28.8,74,0,7.5,4,250,1,W,laporan_iklim_harian-250525121034.xlsx
2013-06-12,25,33.6,28.4,77,11.5,6,4,240,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-07-12,25,35,29.6,71,0,4,5,360,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-08-12,25,31.4,28.2,79,0.2,0,4,20,2,W,laporan_iklim_harian-250525121034.xlsx
2013-09-12,24,32.6,27.8,81,6.9,4.5,6,300,2,S,laporan_iklim_harian-250525121034.xlsx
2013-10-12,25,33.2,28.6,76,0,6,5,10,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-11-12,26,32.4,28.7,75,0,1.5,10,270,2,W,laporan_iklim_harian-250525121034.xlsx
2013-12-12,26,32.4,28.6,82,0.4,2.2,4,250,2,W,laporan_iklim_harian-250525121034.xlsx
2013-12-13,24,32.2,27.6,86,32.5,2,4,170,2,S,laporan_iklim_harian-250525121034.xlsx
2013-12-14,25,31.6,26.7,80,3.8,2,5,70,2,NE,laporan_iklim_harian-250525121034.xlsx
2013-12-15,24,32,27.7,73,31.9,1.8,3,350,1,N,laporan_iklim_harian-250525121034.xlsx
2013-12-16,24,33,27.9,68,61,4.6,3,350,2,N,laporan_iklim_harian-250525121034.xlsx
2013-12-17,24,30.2,26.7,78,0.4,0,2,360,0,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-18,26,30.2,28.1,82,6.4,1,5,310,2,W,laporan_iklim_harian-250525121034.xlsx
2013-12-19,25,33.4,28.4,80,5.2,2.2,4,200,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-20,24,30.8,27.4,82,0.2,0.5,9,250,3,W,laporan_iklim_harian-250525121034.xlsx
2013-12-21,24,32,27.8,78,1,3.5,7,240,4,W,laporan_iklim_harian-250525121034.xlsx
2013-12-22,24,27,25.1,78,7.9,0,5,270,3,W,laporan_iklim_harian-250525121034.xlsx
2013-12-23,25,30.4,27.1,81,0.4,2.4,6,280,3,W,laporan_iklim_harian-250525121034.xlsx
2013-12-24,25,31.4,27.9,78,0,0.3,4,260,3,W,laporan_iklim_harian-250525121034.xlsx
2013-12-25,26,32,28.1,88,5.2,2,5,290,2,W,laporan_iklim_harian-250525121034.xlsx
2013-12-26,25,32.2,28.2,81,3.4,5,4,330,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-27,25,32,27.3,80,0,2.2,4,320,2,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-28,25,31.2,27.9,83,0,5,5,300,3,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-29,25,31.2,28,74,3.2,3,4,350,3,NW,laporan_iklim_harian-250525121034.xlsx
2013-12-30,25,29.2,26.2,81,70.6,0,11,350,4,W,laporan_iklim_harian-250525121034.xlsx
2013-12-31,23,29,25.4,89,21.3,0,4,300,3,W,laporan_iklim_harian-250525121034.xlsx
2014-01-01,24,29.8,26.1,90,0.5,0,5,270,2,W,laporan_iklim_harian-250525120636.xlsx
2014-02-01,26,32.6,28.5,78,0,8,4,340,2,W,laporan_iklim_harian-250525120636.xlsx
2014-04-01,26,33,28.9,76,0,5.3,6,270,2,W,laporan_iklim_harian-250525120636.xlsx
2014-05-01,25,32.6,27.9,74,25,2.5,8,240,4,W,laporan_iklim_harian-250525120636.xlsx
2014-06-01,25,31.4,27,81,4.7,5.5,7,260,2,W,laporan_iklim_harian-250525120636.xlsx
2014-07-01,25,32.2,27.7,81,13.7,7.8,3,290,0,W,laporan_iklim_harian-250525120636.xlsx
2014-08-01,24,27,24.9,96,12.1,0,2,250,0,W,laporan_iklim_harian-250525120636.xlsx
2014-09-01,24,34.4,28.4,72,0,6.5,6,280,3,W,laporan_iklim_harian-250525120636.xlsx
2014-10-01,25,34,28.4,72,11.5,5,7,280,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-11-01,24,32.8,28,82,31.5,6.3,5,350,2,N,laporan_iklim_harian-250525120636.xlsx
2014-12-01,23,28.8,25.2,94,78.7,0,5,330,2,N,laporan_iklim_harian-250525120636.xlsx
2014-01-13,24,28.6,25.8,91,17,0,4,270,2,W,laporan_iklim_harian-250525120636.xlsx
2014-01-14,24,31.8,27.6,81,27.6,7.2,5,280,3,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-15,23,28.4,25,88,5.5,0,7,310,2,W,laporan_iklim_harian-250525120636.xlsx
2014-01-16,24,28.6,26.8,80,117.8,0,5,310,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-17,23,28,25.3,92,147.9,0,6,360,3,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-18,23,27.2,26,86,94.6,0,5,300,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-19,23,28.2,26.9,82,12.8,0,7,320,3,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-20,23,27.8,26.1,85,82.1,0,4,270,3,W,laporan_iklim_harian-250525120636.xlsx
2014-01-21,23,25.6,24.1,96,25,0,4,260,2,W,laporan_iklim_harian-250525120636.xlsx
2014-01-22,25,28.8,25.9,85,84.7,0,5,350,2,N,laporan_iklim_harian-250525120636.xlsx
2014-01-23,24,27.2,25.4,90,13,0,7,250,3,W,laporan_iklim_harian-250525120636.xlsx
2014-01-24,23,28.8,26.1,84,25.5,8,4,320,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-25,23,30,26.2,86,11.4,8,5,340,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-26,24,30.2,26.7,85,0.5,5.3,5,320,3,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-27,25,27.8,25.5,88,16.2,0,4,320,2,NW,laporan_iklim_harian-250525120636.xlsx
2014-01-28,24,28.8,26.4,85,50,0,5,330,3,N,laporan_iklim_harian-250525120636.xlsx
2014-01-29,24,29.4,25.8,86,0,0.4,5,320,3,W,laporan_iklim_harian-250525120636.xlsx
2014-01-30,26,30.2,27.5,82,6.7,3.8,4,330,2,W,laporan_iklim_harian-250525120636.xlsx
2014-01-31,25,28.4,27,79,9.6,0.7,6,330,2,W,laporan_iklim_harian-250525120636.xlsx
2014-01-02,24,30,26.9,84,12.5,4,5,330,3,NW,laporan_iklim_harian-250525120645.xlsx
2014-02-02,23,28,26.3,83,41.4,0.6,4,320,2,NW,laporan_iklim_harian-250525120645.xlsx
2014-03-02,24,28,25.4,89,95.7,0,3,330,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-04-02,24,29,26.2,86,60.4,0.2,4,290,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-05-02,24,28.2,25.6,94,108.2,0,3,260,0,NW,laporan_iklim_harian-250525120645.xlsx
2014-06-02,25,30,26.7,88,2.5,1,4,350,2,N,laporan_iklim_harian-250525120645.xlsx
2014-07-02,25,29.4,27,83,0,,3,310,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-08-02,24,29,26.5,88,17.1,0,5,300,2,NW,laporan_iklim_harian-250525120645.xlsx
2014-09-02,24,31,26.9,88,39.7,1.2,5,270,2,W,laporan_iklim_harian-250525120645.xlsx
2014-10-02,24,31,27.2,84,10.1,1.5,3,280,1,W,laporan_iklim_harian-250525120645.xlsx
2014-11-02,25,32,27.6,84,0,2,2,350,0,N,laporan_iklim_harian-250525120645.xlsx
2014-12-02,26,31.6,28.4,79,0,,4,350,1,N,laporan_iklim_harian-250525120645.xlsx
2014-02-13,23,31.3,28.8,78,19.8,7.4,3,300,1,N,laporan_iklim_harian-250525120645.xlsx
2014-02-14,24,31.6,26.9,82,6.8,4,6,280,2,NW,laporan_iklim_harian-250525120645.xlsx
2014-02-15,24,27.6,25.2,85,13.1,0,3,310,0,W,laporan_iklim_harian-250525120645.xlsx
2014-02-16,25,30.8,27.2,83,0,1.2,3,280,1,W,laporan_iklim_harian-250525120645.xlsx
2014-02-17,24,32.4,27.7,82,24.5,5.6,3,330,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-02-19,26,30.8,27.6,84,0,1.8,3,350,1,N,laporan_iklim_harian-250525120645.xlsx
2014-02-20,24,32.8,28.7,80,49,8,3,260,1,W,laporan_iklim_harian-250525120645.xlsx
2014-02-21,24,29.4,26,88,21.7,0.3,2,350,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-02-22,23,27.4,24.1,95,48.1,0,3,340,1,NW,laporan_iklim_harian-250525120645.xlsx
2014-02-23,24,30.4,26.7,84,11.6,6.5,3,360,1,N,laporan_iklim_harian-250525120645.xlsx
2014-02-24,24,30,26.4,83,51.2,0.6,3,360,2,N,laporan_iklim_harian-250525120645.xlsx
2014-02-25,24,30,26.7,86,35.3,2.4,3,20,1,N,laporan_iklim_harian-250525120645.xlsx
2014-02-26,23,27,24.6,96,65.9,0,3,60,1,NE,laporan_iklim_harian-250525120645.xlsx
2014-02-27,23,28.4,25.2,92,9,0,2,90,0,E,laporan_iklim_harian-250525120645.xlsx
2014-02-28,25,30.4,26.4,86,0,,4,340,2,E,laporan_iklim_harian-250525120645.xlsx
2014-01-03,24,31,27.8,82,25.8,4.5,4,320,2,NW,laporan_iklim_harian-250525120655.xlsx
2014-02-03,24,31.6,27.6,82,0,7.7,3,300,1,N,laporan_iklim_harian-250525120655.xlsx
2014-03-03,26,32.6,28.4,77,0,8.5,3,360,1,NE,laporan_iklim_harian-250525120655.xlsx
2014-04-03,26,33,28.9,76,0.6,8.7,4,340,2,N,laporan_iklim_harian-250525120655.xlsx
2014-06-03,25,32.8,28.4,78,3.4,5.5,3,340,0,N,laporan_iklim_harian-250525120655.xlsx
2014-07-03,25,31.8,27.5,80,0,3.3,3,340,1,NW,laporan_iklim_harian-250525120655.xlsx
2014-09-03,25,31,28.1,81,7,1.2,4,320,2,W,laporan_iklim_harian-250525120655.xlsx
2014-10-03,24,28.4,26.6,89,12.8,0,2,340,0,N,laporan_iklim_harian-250525120655.xlsx
2014-11-03,24,28.4,26.4,89,19.7,0,4,330,0,NW,laporan_iklim_harian-250525120655.xlsx
2014-12-03,24,29.6,26,90,9.1,0,4,270,2,W,laporan_iklim_harian-250525120655.xlsx
2014-03-13,24,31.8,27.5,85,26.2,0.2,3,360,0,N,laporan_iklim_harian-250525120655.xlsx
2014-03-15,26,32,27.7,83,0,3.6,5,10,2,N,laporan_iklim_harian-250525120655.xlsx
2014-03-16,26,32.2,28.6,80,0,4.5,3,270,0,W,laporan_iklim_harian-250525120655.xlsx
2014-03-17,25,32.4,28,83,1.4,2.5,4,80,1,E,laporan_iklim_harian-250525120655.xlsx
2014-03-18,25,32.2,28,83,0.4,4,5,180,2,NW,laporan_iklim_harian-250525120655.xlsx
2014-03-19,26,32.2,28.4,78,0,5.5,4,290,2,W,laporan_iklim_harian-250525120655.xlsx
2014-03-20,25,32.7,29.1,78,1.9,3.5,3,350,1,N,laporan_iklim_harian-250525120655.xlsx
2014-03-21,25,32,27.9,79,0,2.8,5,300,3,W,laporan_iklim_harian-250525120655.xlsx
2014-03-22,25,32.2,28.2,80,6.7,4.5,3,280,1,W,laporan_iklim_harian-250525120655.xlsx
2014-03-23,25,29.4,27.3,84,15,0.7,2,270,1,W,laporan_iklim_harian-250525120655.xlsx
2014-03-24,26,32.2,28.3,79,0.3,5,5,10,2,N,laporan_iklim_harian-250525120655.xlsx
2014-03-25,24,30.2,28,82,24.3,0,4,330,1,NW,laporan_iklim_harian-250525120655.xlsx
2014-03-27,26,30.4,28.4,82,0,8,3,340,2,N,laporan_iklim_harian-250525120655.xlsx
2014-03-28,25,33.4,28.9,76,8.4,7.6,3,340,2,N,laporan_iklim_harian-250525120655.xlsx
2014-03-29,25,34.2,28.7,77,16.8,8,4,50,2,N,laporan_iklim_harian-250525120655.xlsx
2014-03-30,26,33.4,29.2,75,0,5.4,3,90,2,E,laporan_iklim_harian-250525120655.xlsx
2014-03-31,26,34.4,29.8,75,0,,5,60,2,E,laporan_iklim_harian-250525120655.xlsx
2014-01-04,26,34.2,29.4,78,0,7,3,90,1,W,laporan_iklim_harian-250525120703.xlsx
2014-03-04,26,34.2,29.6,75,0,6.7,3,40,0,NE,laporan_iklim_harian-250525120703.xlsx
2014-04-04,25,32.6,27.5,84,22.4,3.2,3,330,1,E,laporan_iklim_harian-250525120703.xlsx
2014-05-04,24,33.6,29.3,75,0,,3,20,2,N,laporan_iklim_harian-250525120703.xlsx
2014-06-04,25,32.4,27.9,81,0,7,4,340,2,N,laporan_iklim_harian-250525120703.xlsx
2014-07-04,26,34.6,28.5,76,1.4,3.8,4,310,2,SW,laporan_iklim_harian-250525120703.xlsx
2014-08-04,27,35.2,30,72,0,,6,270,2,W,laporan_iklim_harian-250525120703.xlsx
2014-09-04,26,33.4,28.8,76,23.2,4.2,5,330,2,SW,laporan_iklim_harian-250525120703.xlsx
2014-10-04,26,32.1,28,75,0,0.4,4,290,2,W,laporan_iklim_harian-250525120703.xlsx
2014-11-04,26,32.6,28.6,74,0,4.7,3,360,1,N,laporan_iklim_harian-250525120703.xlsx
2014-04-14,25,32.1,27.8,80,4.4,3,3,220,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-15,26,32.6,28.7,78,0.5,2,6,270,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-16,26,33.2,28.6,76,0.9,2.4,3,180,2,S,laporan_iklim_harian-250525120703.xlsx
2014-04-17,26,34,28.5,76,2,5.7,4,330,2,N,laporan_iklim_harian-250525120703.xlsx
2014-04-18,25,33.7,28.2,80,6.9,7,3,350,1,N,laporan_iklim_harian-250525120703.xlsx
2014-04-19,23,33.4,28,80,53.5,5.5,9,200,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-20,25,32.8,27.8,82,1.8,3.4,3,360,2,SW,laporan_iklim_harian-250525120703.xlsx
2014-04-21,26,33.4,29,73,0,5.2,6,260,3,W,laporan_iklim_harian-250525120703.xlsx
2014-04-22,25,34.8,28.4,76,45.5,7.2,5,130,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-23,25,33.6,28.8,78,0,7,4,150,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-24,25,35,29.9,69,0,8,4,280,3,W,laporan_iklim_harian-250525120703.xlsx
2014-04-25,27,35,30.4,64,0,6.5,4,260,2,W,laporan_iklim_harian-250525120703.xlsx
2014-04-26,26,32.8,29,78,0,4,4,250,3,SW,laporan_iklim_harian-250525120703.xlsx
2014-04-27,25,32.8,28.5,77,0,3,5,230,2,NW,laporan_iklim_harian-250525120703.xlsx
2014-04-28,26,33.6,28.8,78,3,6.3,4,360,2,N,laporan_iklim_harian-250525120703.xlsx
2014-04-29,26,33.8,29.4,76,0,5,4,350,2,N,laporan_iklim_harian-250525120703.xlsx
2014-04-30,26,33.6,29.6,73,0,4.6,3,330,1,NW,laporan_iklim_harian-250525120703.xlsx
2014-01-05,26,33.4,29,75,0,2.4,3,200,0,N,laporan_iklim_harian-250525120710.xlsx
2014-02-05,26,34,29.4,74,0,4,3,220,1,S,laporan_iklim_harian-250525120710.xlsx
2014-03-05,27,33.6,30,75,0,3.2,4,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-04-05,27,33.6,29.3,74,0,5,4,80,1,E,laporan_iklim_harian-250525120710.xlsx
2014-05-05,,35.2,30.1,75,0,4.9,5,90,2,NE,laporan_iklim_harian-250525120710.xlsx
2014-06-05,27,34.6,30.2,75,2.5,4.7,5,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-07-05,26,35,29.9,79,4.4,4.6,4,10,2,N,laporan_iklim_harian-250525120710.xlsx
2014-08-05,26,33.2,29.1,80,0,3,4,60,0,NE,laporan_iklim_harian-250525120710.xlsx
2014-09-05,27,34.4,29.9,74,0,3.8,4,300,1,NW,laporan_iklim_harian-250525120710.xlsx
2014-10-05,28,32.9,30,74,0,0.1,2,340,0,N,laporan_iklim_harian-250525120710.xlsx
2014-11-05,26,32.6,29.1,79,0.5,0,3,90,1,E,laporan_iklim_harian-250525120710.xlsx
2014-12-05,26,33.4,29.5,78,0,3.5,4,90,1,E,laporan_iklim_harian-250525120710.xlsx
2014-05-13,25,33.7,29.9,76,12.1,4.2,4,10,1,NE,laporan_iklim_harian-250525120710.xlsx
2014-05-14,26,34,29.5,74,0,4.1,4,20,2,N,laporan_iklim_harian-250525120710.xlsx
2014-05-15,25,33,28.9,77,5.6,3.5,3,350,2,N,laporan_iklim_harian-250525120710.xlsx
2014-05-16,25,34.3,28.9,74,4.8,4.5,5,60,1,E,laporan_iklim_harian-250525120710.xlsx
2014-05-17,25,33.2,28.6,77,0,2.7,4,100,2,NE,laporan_iklim_harian-250525120710.xlsx
2014-05-18,26,33.8,29,76,0,4.3,3,50,1,NE,laporan_iklim_harian-250525120710.xlsx
2014-05-19,25,33.8,29.1,76,1.8,4.3,4,170,2,S,laporan_iklim_harian-250525120710.xlsx
2014-05-20,26,33.4,28.9,76,0,3.5,3,100,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-21,26,34.2,29.5,75,0,4.2,4,330,2,S,laporan_iklim_harian-250525120710.xlsx
2014-05-22,26,34.6,29.9,72,1.4,4.1,4,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-23,26,34.6,28.7,74,0,4.3,3,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-24,26,31.8,28.2,79,0,1.3,3,80,1,E,laporan_iklim_harian-250525120710.xlsx
2014-05-25,26,34,29.2,75,0,3.5,4,170,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-26,26,34.6,29.6,78,0,3,6,60,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-27,26,34,29.9,75,8.5,0,5,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-28,26,32,28.8,81,0,0.2,3,90,1,E,laporan_iklim_harian-250525120710.xlsx
2014-05-29,27,34.2,29.5,73,0,4,4,90,2,E,laporan_iklim_harian-250525120710.xlsx
2014-05-30,26,34.6,29.2,74,3.7,3.7,5,340,2,N,laporan_iklim_harian-250525120710.xlsx
2014-05-31,26,33.2,29,76,6.7,1.7,3,360,2,N,laporan_iklim_harian-250525120710.xlsx
2014-01-06,25,33.6,29.3,74,0,3.9,3,90,2,E,laporan_iklim_harian-250525120718.xlsx
2014-02-06,26,34,29.5,70,0,4,4,80,2,NE,laporan_iklim_harian-250525120718.xlsx
2014-03-06,27,33.8,29.4,73,0,4.4,4,80,1,NE,laporan_iklim_harian-250525120718.xlsx
2014-04-06,27,34.2,29.8,72,0,2.8,3,80,1,E,laporan_iklim_harian-250525120718.xlsx
2014-05-06,26,30.8,28.1,81,5.4,0,3,300,1,E,laporan_iklim_harian-250525120718.xlsx
2014-06-06,26,32.6,29.2,72,0,1,3,60,0,S,laporan_iklim_harian-250525120718.xlsx
2014-07-06,26,34.2,29.4,75,0,4,4,70,2,E,laporan_iklim_harian-250525120718.xlsx
2014-08-06,27,34.2,30,72,0,4,4,90,2,E,laporan_iklim_harian-250525120718.xlsx
2014-09-06,27,33.2,29.6,76,0,,4,80,2,E,laporan_iklim_harian-250525120718.xlsx
2014-10-06,26,34.4,29.9,77,29.5,3.5,3,320,1,S,laporan_iklim_harian-250525120718.xlsx
2014-11-06,26,32.9,28.7,79,4.5,2.9,3,40,0,NE,laporan_iklim_harian-250525120718.xlsx
2014-12-06,25,33.6,29.2,81,62,4,4,150,2,N,laporan_iklim_harian-250525120718.xlsx
2014-06-13,25,31.2,27.1,86,4.2,1,3,340,0,S,laporan_iklim_harian-250525120718.xlsx
2014-06-14,26,33.2,28.4,80,3.2,2.2,5,100,2,E,laporan_iklim_harian-250525120718.xlsx
2014-06-15,25,28,25.9,92,25.4,0,3,350,1,S,laporan_iklim_harian-250525120718.xlsx
2014-06-16,25,32.6,28.1,80,3.4,2.1,2,60,1,E,laporan_iklim_harian-250525120718.xlsx
2014-06-17,25,31.6,27.8,84,0,1.5,3,350,2,N,laporan_iklim_harian-250525120718.xlsx
2014-06-18,26,33.8,29.6,76,0,3.3,5,350,2,E,laporan_iklim_harian-250525120718.xlsx
2014-06-19,26,31,28,74,0,,3,90,1,E,laporan_iklim_harian-250525120718.xlsx
2014-06-20,26,34,28.9,77,0,3.7,4,70,2,E,laporan_iklim_harian-250525120718.xlsx
2014-06-21,25,33.4,28.7,78,10.8,3,3,350,1,N,laporan_iklim_harian-250525120718.xlsx
2014-06-22,26,34,28.9,76,0,3.3,2,340,0,N,laporan_iklim_harian-250525120718.xlsx
2014-06-23,27,33,29.2,74,0,1,4,340,2,E,laporan_iklim_harian-250525120718.xlsx
2014-06-24,27,32.3,29.1,74,0,0.2,3,70,1,E,laporan_iklim_harian-250525120718.xlsx
2014-06-25,25,34.1,28.4,80,17.9,3.8,3,60,2,E,laporan_iklim_harian-250525120718.xlsx
2014-06-26,24,28,26.4,85,0.5,0,2,40,1,NE,laporan_iklim_harian-250525120718.xlsx
2014-06-27,25,30.6,27.8,82,0,0.5,3,220,1,SW,laporan_iklim_harian-250525120718.xlsx
2014-06-28,25,31,27.8,78,0,,4,270,2,W,laporan_iklim_harian-250525120718.xlsx
2014-06-29,26,32.3,28.3,78,0,2.5,3,90,2,N,laporan_iklim_harian-250525120718.xlsx
